LIST,SUBJ,Group,Trial_Order,List_Order,Target.ACC,Target.RESP,RT.1000,RT.ERR,RT,List_ID,Trigger,ITEM_ID,PRIME,TARGET,prod,rel,transparency,init_sound
1,19,1,131,131,1,6,482,482,482,56,56,56,heathen,heath,High,Related,Opaque,Vowel
1,19,1,95,95,1,6,729,729,729,57,57,57,mister,mist,High,Related,Opaque,Vowel
1,19,1,4,4,0,5,599.557,,788,58,58,58,raptor,rapt,High,Related,Opaque,Vowel
2,19,1,342,142,1,6,641,641,641,59,59,59,flower,flow,High,Related,Opaque,Vowel
2,19,1,322,122,1,6,636,636,636,60,60,60,traitor,trait,High,Related,Opaque,Vowel
2,19,1,224,24,0,5,599.557,,901,61,61,61,limber,limb,High,Related,Opaque,Vowel
2,19,1,354,154,0,5,599.557,,644,62,62,62,hunger,hung,High,Related,Opaque,Vowel
2,19,1,348,148,0,5,599.557,,1043,63,63,63,pollen,poll,High,Related,Opaque,Vowel
2,19,1,221,21,1,6,572,572,572,64,64,64,vanish,van,High,Related,Opaque,Vowel
1,19,1,37,37,1,6,732,732,732,65,65,65,helpless,help,High,Related,Transparent,Consonant
1,19,1,61,61,1,6,914,914,914,66,66,66,chiefly,chief,High,Related,Transparent,Consonant
1,19,1,41,41,1,6,620,620,620,67,67,67,strongly,strong,High,Related,Transparent,Consonant
1,19,1,19,19,1,6,847,847,847,68,68,68,deafness,deaf,High,Related,Transparent,Consonant
1,19,1,29,29,1,6,810,810,810,69,69,69,deadly,dead,High,Related,Transparent,Consonant
1,19,1,190,190,1,6,769,769,769,70,70,70,sickness,sick,High,Related,Transparent,Consonant
1,19,1,34,34,1,6,539,539,539,71,71,71,worthless,worth,High,Related,Transparent,Consonant
1,19,1,196,196,1,6,529,529,529,72,72,72,thankless,thank,High,Related,Transparent,Consonant
1,19,1,168,168,1,6,524,524,524,73,73,73,toothless,tooth,High,Related,Transparent,Consonant
2,19,1,378,178,1,6,634,634,634,74,74,74,weakness,weak,High,Related,Transparent,Consonant
2,19,1,377,177,1,6,674,674,674,75,75,75,greatly,great,High,Related,Transparent,Consonant
2,19,1,214,14,1,6,562,562,562,76,76,76,illness,ill,High,Related,Transparent,Consonant
2,19,1,352,152,1,6,572,572,572,77,77,77,calmness,calm,High,Related,Transparent,Consonant
2,19,1,392,192,1,6,461,461,461,78,78,78,deathlike,death,High,Related,Transparent,Consonant
2,19,1,362,162,1,6,957,957,957,79,79,79,waiflike,waif,High,Related,Transparent,Consonant
2,19,1,295,95,1,6,598,598,598,80,80,80,highly,high,High,Related,Transparent,Consonant
2,19,1,312,112,1,6,834,834,834,81,81,81,stainless,stain,High,Related,Transparent,Consonant
2,19,1,297,97,1,6,494,494,494,82,82,82,warlike,war,High,Related,Transparent,Consonant
1,19,1,15,15,1,6,998,998,998,83,83,83,tractor,tract,High,Related,Transparent,Vowel
1,19,1,193,193,1,6,770,770,770,84,84,84,sculptor,sculpt,High,Related,Transparent,Vowel
1,19,1,127,127,1,6,1017,1017,1017,85,85,85,selfish,self,High,Related,Transparent,Vowel
1,19,1,195,195,1,6,673,673,673,86,86,86,freshen,fresh,High,Related,Transparent,Vowel
1,19,1,155,155,1,6,648,648,648,87,87,87,debtor,debt,High,Related,Transparent,Vowel
1,19,1,109,109,1,6,981,981,981,88,88,88,prayer,pray,High,Related,Transparent,Vowel
1,19,1,192,192,0,,599.557,,0,89,89,89,professor,profess,High,Related,Transparent,Vowel
1,19,1,134,134,1,6,851,851,851,90,90,90,soften,soft,High,Related,Transparent,Vowel
1,19,1,52,52,1,6,887,887,887,91,91,91,fasten,fast,High,Related,Transparent,Vowel
2,19,1,383,183,1,6,971,971,971,92,92,92,drawer,draw,High,Related,Transparent,Vowel
2,19,1,255,55,1,6,637,637,637,93,93,93,greenish,green,High,Related,Transparent,Vowel
2,19,1,345,145,1,6,674,674,674,94,94,94,bookish,book,High,Related,Transparent,Vowel
2,19,1,369,169,1,6,639,639,639,95,95,95,drunken,drunk,High,Related,Transparent,Vowel
2,19,1,243,43,1,6,633,633,633,96,96,96,foolish,fool,High,Related,Transparent,Vowel
2,19,1,281,81,1,6,611,611,611,97,97,97,freakish,freak,High,Related,Transparent,Vowel
2,19,1,258,58,1,6,893,893,893,98,98,98,flaxen,flax,High,Related,Transparent,Vowel
2,19,1,215,15,1,6,483,483,483,99,99,99,hunter,hunt,High,Related,Transparent,Vowel
2,19,1,353,153,1,6,599.557,1060,1060,100,100,100,sailor,sail,High,Related,Transparent,Vowel
2,19,1,375,175,1,6,601,601,601,1,101,101,kindling,bread,Low,Unrelated,Opaque,Consonant
2,19,1,254,54,1,6,709,709,709,2,102,102,dumpling,hear,Low,Unrelated,Opaque,Consonant
2,19,1,397,197,1,6,550,550,550,3,103,103,random,you,Low,Unrelated,Opaque,Consonant
1,19,1,32,32,1,6,563,563,563,4,104,104,breadth,kind,Low,Unrelated,Opaque,Consonant
1,19,1,182,182,1,6,855,855,855,5,105,105,hearth,dump,Low,Unrelated,Opaque,Consonant
1,19,1,165,165,1,6,691,691,691,6,106,106,youth,ran,Low,Unrelated,Opaque,Consonant
1,19,1,25,25,1,6,761,761,761,7,107,107,pillory,dear,Low,Unrelated,Opaque,Consonant
2,19,1,205,5,1,6,529,529,529,8,108,108,hickory,car,Low,Unrelated,Opaque,Vowel
2,19,1,394,194,1,6,805,805,805,9,109,109,auditory,rat,Low,Unrelated,Opaque,Vowel
2,19,1,374,174,1,6,713,713,713,10,110,110,testify,fact,Low,Unrelated,Opaque,Vowel
2,19,1,233,33,1,6,607,607,607,11,111,111,dearth,pill,Low,Unrelated,Opaque,Vowel
1,19,1,132,132,1,6,659,659,659,12,112,112,career,hick,Low,Unrelated,Opaque,Vowel
1,19,1,161,161,1,6,599.557,1714,1714,13,113,113,ratify,audit,Low,Unrelated,Opaque,Vowel
1,19,1,96,96,1,6,570,570,570,14,114,114,factory,test,Low,Unrelated,Opaque,Vowel
2,19,1,241,41,1,6,833,833,833,15,115,115,boredom,seed,Low,Unrelated,Transparent,Consonant
2,19,1,208,8,1,6,617,617,617,16,116,116,tenth,warm,Low,Unrelated,Transparent,Consonant
2,19,1,331,131,1,6,647,647,647,17,117,117,freedom,four,Low,Unrelated,Transparent,Consonant
2,19,1,230,30,1,6,567,567,567,18,118,118,kingdom,boy,Low,Unrelated,Transparent,Consonant
2,19,1,235,35,1,6,831,831,831,19,119,119,sapling,eleven,Low,Unrelated,Transparent,Consonant
2,19,1,320,120,1,6,740,740,740,20,120,120,earthling,six,Low,Unrelated,Transparent,Consonant
2,19,1,209,9,1,6,833,833,833,21,121,121,growth,duck,Low,Unrelated,Transparent,Consonant
2,19,1,391,191,1,6,717,717,717,22,122,122,serfdom,star,Low,Unrelated,Transparent,Consonant
2,19,1,357,157,1,6,581,581,581,23,123,123,health,man,Low,Unrelated,Transparent,Consonant
1,19,1,100,100,1,6,755,755,755,24,124,124,seedling,bore,Low,Unrelated,Transparent,Consonant
1,19,1,9,9,1,6,821,821,821,25,125,125,warmth,ten,Low,Unrelated,Transparent,Consonant
1,19,1,73,73,1,6,548,548,548,26,126,126,fourth,free,Low,Unrelated,Transparent,Consonant
1,19,1,103,103,1,6,764,764,764,27,127,127,boyhood,king,Low,Unrelated,Transparent,Consonant
1,19,1,59,59,1,6,865,865,865,28,128,128,eleventh,sap,Low,Unrelated,Transparent,Consonant
1,19,1,57,57,1,6,673,673,673,29,129,129,sixth,earth,Low,Unrelated,Transparent,Consonant
1,19,1,2,2,1,6,635,635,635,30,130,130,duckling,grow,Low,Unrelated,Transparent,Consonant
1,19,1,129,129,0,5,599.557,,674,31,131,131,stardom,serf,Low,Unrelated,Transparent,Consonant
1,19,1,194,194,1,6,578,578,578,32,132,132,manhood,heal,Low,Unrelated,Transparent,Consonant
2,19,1,272,72,1,6,673,673,673,33,133,133,classify,cash,Low,Unrelated,Transparent,Vowel
2,19,1,266,66,1,6,895,895,895,34,134,134,hotelier,solid,Low,Unrelated,Transparent,Vowel
2,19,1,347,147,1,6,626,626,626,35,135,135,marketeer,fort,Low,Unrelated,Transparent,Vowel
2,19,1,364,164,0,5,599.557,,662,36,136,136,justify,profit,Low,Unrelated,Transparent,Vowel
2,19,1,371,171,1,6,599.557,1256,1256,37,137,137,courtier,direct,Low,Unrelated,Transparent,Vowel
2,19,1,386,186,1,6,588,588,588,38,138,138,nullify,arm,Low,Unrelated,Transparent,Vowel
2,19,1,218,18,1,6,636,636,636,39,139,139,racketeer,acid,Low,Unrelated,Transparent,Vowel
2,19,1,296,96,1,6,582,582,582,40,140,140,musketeer,front,Low,Unrelated,Transparent,Vowel
2,19,1,227,27,1,6,662,662,662,41,141,141,clothier,humid,Low,Unrelated,Transparent,Vowel
1,19,1,46,46,1,6,886,886,886,42,142,142,cashier,class,Low,Unrelated,Transparent,Vowel
1,19,1,188,188,1,6,936,936,936,43,143,143,solidify,hotel,Low,Unrelated,Transparent,Vowel
1,19,1,85,85,1,6,584,584,584,44,144,144,fortify,market,Low,Unrelated,Transparent,Vowel
1,19,1,176,176,1,6,861,861,861,45,145,145,profiteer,just,Low,Unrelated,Transparent,Vowel
1,19,1,93,93,1,6,649,649,649,46,146,146,directory,court,Low,Unrelated,Transparent,Vowel
1,19,1,97,97,0,5,599.557,,1082,47,147,147,armory,null,Low,Unrelated,Transparent,Vowel
1,19,1,121,121,1,6,792,792,792,48,148,148,acidify,racket,Low,Unrelated,Transparent,Vowel
1,19,1,125,125,0,5,599.557,,601,49,149,149,frontier,musket,Low,Unrelated,Transparent,Vowel
1,19,1,62,62,1,6,570,570,570,50,150,150,humidify,cloth,Low,Unrelated,Transparent,Vowel
2,19,1,330,130,1,6,663,663,663,51,151,151,imply,wit,High,Unrelated,Opaque,Consonant
1,19,1,119,119,0,5,599.557,,1303,52,152,152,witness,imp,High,Unrelated,Opaque,Consonant
2,19,1,262,62,1,6,758,758,758,53,153,153,flower,list,High,Unrelated,Opaque,Vowel
2,19,1,212,12,1,6,546,546,546,54,154,154,traitor,past,High,Unrelated,Opaque,Vowel
2,19,1,333,133,1,6,599,599,599,55,155,155,limber,ban,High,Unrelated,Opaque,Vowel
2,19,1,287,87,1,6,604,604,604,56,156,156,hunger,heath,High,Unrelated,Opaque,Vowel
2,19,1,367,167,1,6,663,663,663,57,157,157,pollen,mist,High,Unrelated,Opaque,Vowel
2,19,1,301,101,1,6,800,800,800,58,158,158,vanish,rapt,High,Unrelated,Opaque,Vowel
1,19,1,55,55,1,6,544,544,544,59,159,159,listen,flow,High,Unrelated,Opaque,Vowel
1,19,1,153,153,1,6,616,616,616,60,160,160,pastor,trait,High,Unrelated,Opaque,Vowel
1,19,1,142,142,1,6,774,774,774,61,161,161,banish,limb,High,Unrelated,Opaque,Vowel
1,19,1,88,88,0,5,599.557,,761,62,162,162,heathen,hung,High,Unrelated,Opaque,Vowel
1,19,1,51,51,0,5,599.557,,855,63,163,163,mister,poll,High,Unrelated,Opaque,Vowel
1,19,1,84,84,1,6,655,655,655,64,164,164,raptor,van,High,Unrelated,Opaque,Vowel
2,19,1,321,121,1,6,852,852,852,65,165,165,weakness,help,High,Unrelated,Transparent,Consonant
2,19,1,335,135,1,6,639,639,639,66,166,166,greatly,chief,High,Unrelated,Transparent,Consonant
2,19,1,284,84,1,6,779,779,779,67,167,167,illness,strong,High,Unrelated,Transparent,Consonant
2,19,1,338,138,1,6,688,688,688,68,168,168,calmness,deaf,High,Unrelated,Transparent,Consonant
2,19,1,314,114,1,6,599.557,1034,1034,69,169,169,deathlike,dead,High,Unrelated,Transparent,Consonant
2,19,1,259,59,1,6,781,781,781,70,170,170,waiflike,sick,High,Unrelated,Transparent,Consonant
2,19,1,293,93,1,6,653,653,653,71,171,171,highly,worth,High,Unrelated,Transparent,Consonant
2,19,1,202,2,1,6,600,600,600,72,172,172,stainless,thank,High,Unrelated,Transparent,Consonant
2,19,1,398,198,1,6,470,470,470,73,173,173,warlike,tooth,High,Unrelated,Transparent,Consonant
1,19,1,8,8,1,6,981,981,981,74,174,174,helpless,weak,High,Unrelated,Transparent,Consonant
1,19,1,140,140,1,6,613,613,613,75,175,175,chiefly,great,High,Unrelated,Transparent,Consonant
1,19,1,138,138,1,6,636,636,636,76,176,176,strongly,ill,High,Unrelated,Transparent,Consonant
1,19,1,13,13,1,6,599.557,1079,1079,77,177,177,deafness,calm,High,Unrelated,Transparent,Consonant
1,19,1,128,128,1,6,586,586,586,78,178,178,deadly,death,High,Unrelated,Transparent,Consonant
1,19,1,148,148,1,6,926,926,926,79,179,179,sickness,waif,High,Unrelated,Transparent,Consonant
1,19,1,48,48,1,6,782,782,782,80,180,180,worthless,high,High,Unrelated,Transparent,Consonant
1,19,1,64,64,1,6,599.557,1307,1307,81,181,181,thankless,stain,High,Unrelated,Transparent,Consonant
1,19,1,191,191,1,6,553,553,553,82,182,182,toothless,war,High,Unrelated,Transparent,Consonant
2,19,1,286,86,1,6,675,675,675,83,183,183,drawer,tract,High,Unrelated,Transparent,Vowel
2,19,1,390,190,0,5,599.557,,700,84,184,184,greenish,sculpt,High,Unrelated,Transparent,Vowel
2,19,1,220,20,1,6,484,484,484,85,185,185,bookish,self,High,Unrelated,Transparent,Vowel
2,19,1,225,25,1,6,533,533,533,86,186,186,drunken,fresh,High,Unrelated,Transparent,Vowel
2,19,1,324,124,0,5,599.557,,741,87,187,187,foolish,debt,High,Unrelated,Transparent,Vowel
2,19,1,285,85,1,6,587,587,587,88,188,188,freakish,pray,High,Unrelated,Transparent,Vowel
2,19,1,290,90,0,5,599.557,,797,89,189,189,flaxen,profess,High,Unrelated,Transparent,Vowel
2,19,1,279,79,1,6,498,498,498,90,190,190,hunter,soft,High,Unrelated,Transparent,Vowel
2,19,1,319,119,1,6,588,588,588,91,191,191,sailor,fast,High,Unrelated,Transparent,Vowel
1,19,1,173,173,1,6,660,660,660,92,192,192,tractor,draw,High,Unrelated,Transparent,Vowel
1,19,1,122,122,1,6,599.557,1328,1328,93,193,193,sculptor,green,High,Unrelated,Transparent,Vowel
1,19,1,75,75,1,6,541,541,541,94,194,194,selfish,book,High,Unrelated,Transparent,Vowel
1,19,1,44,44,1,6,685,685,685,95,195,195,freshen,drunk,High,Unrelated,Transparent,Vowel
1,19,1,31,31,1,6,523,523,523,96,196,196,debtor,fool,High,Unrelated,Transparent,Vowel
1,19,1,58,58,1,6,625,625,625,97,197,197,prayer,freak,High,Unrelated,Transparent,Vowel
1,19,1,3,3,0,5,599.557,,988,98,198,198,professor,flax,High,Unrelated,Transparent,Vowel
1,19,1,158,158,1,6,569,569,569,99,199,199,soften,hunt,High,Unrelated,Transparent,Vowel
1,19,1,111,111,1,6,574,574,574,100,200,200,fasten,sail,High,Unrelated,Transparent,Vowel
1,20,1,14,14,1,6,521,521,521,1,1,1,breadth,bread,Low,Related,Opaque,Consonant
1,20,1,114,114,1,6,625,625,625,2,2,2,hearth,hear,Low,Related,Opaque,Consonant
1,20,1,83,83,1,6,593,593,593,3,3,3,youth,you,Low,Related,Opaque,Consonant
2,20,1,393,193,1,6,408,408,408,4,4,4,kindling,kind,Low,Related,Opaque,Consonant
2,20,1,330,130,1,6,408,408,408,5,5,5,dumpling,dump,Low,Related,Opaque,Consonant
2,20,1,286,86,1,6,470,470,470,6,6,6,random,ran,Low,Related,Opaque,Consonant
2,20,1,235,35,1,6,546,546,546,7,7,7,dearth,dear,Low,Related,Opaque,Consonant
1,20,1,145,145,1,6,687,687,687,8,8,8,career,car,Low,Related,Opaque,Vowel
1,20,1,95,95,1,6,636,636,636,9,9,9,ratify,rat,Low,Related,Opaque,Vowel
1,20,1,154,154,1,6,578,578,578,10,10,10,factory,fact,Low,Related,Opaque,Vowel
1,20,1,71,71,1,6,494,494,494,11,11,11,pillory,pill,Low,Related,Opaque,Vowel
2,20,1,322,122,1,6,511,511,511,12,12,12,hickory,hick,Low,Related,Opaque,Vowel
2,20,1,244,44,1,6,596,596,596,13,13,13,auditory,audit,Low,Related,Opaque,Vowel
2,20,1,299,99,1,6,537,537,537,14,14,14,testify,test,Low,Related,Opaque,Vowel
1,20,1,51,51,1,6,561,561,561,15,15,15,seedling,seed,Low,Related,Transparent,Consonant
1,20,1,193,193,1,6,563,563,563,16,16,16,warmth,warm,Low,Related,Transparent,Consonant
1,20,1,52,52,1,6,505,505,505,17,17,17,fourth,four,Low,Related,Transparent,Consonant
1,20,1,50,50,1,6,593,593,593,18,18,18,boyhood,boy,Low,Related,Transparent,Consonant
1,20,1,22,22,1,6,530,530,530,19,19,19,eleventh,eleven,Low,Related,Transparent,Consonant
1,20,1,70,70,1,6,446,446,446,20,20,20,sixth,six,Low,Related,Transparent,Consonant
1,20,1,111,111,1,6,656,656,656,21,21,21,duckling,duck,Low,Related,Transparent,Consonant
1,20,1,97,97,1,6,628,628,628,22,22,22,stardom,star,Low,Related,Transparent,Consonant
1,20,1,16,16,1,6,497,497,497,23,23,23,manhood,man,Low,Related,Transparent,Consonant
2,20,1,308,108,1,6,564,564,564,24,24,24,boredom,bore,Low,Related,Transparent,Consonant
2,20,1,372,172,1,6,402,402,402,25,25,25,tenth,ten,Low,Related,Transparent,Consonant
2,20,1,351,151,1,6,462,462,462,26,26,26,freedom,free,Low,Related,Transparent,Consonant
2,20,1,263,63,1,6,625,625,625,27,27,27,kingdom,king,Low,Related,Transparent,Consonant
2,20,1,259,59,1,6,552,552,552,28,28,28,sapling,sap,Low,Related,Transparent,Consonant
2,20,1,207,7,1,6,516,516,516,29,29,29,earthling,earth,Low,Related,Transparent,Consonant
2,20,1,320,120,1,6,502,502,502,30,30,30,growth,grow,Low,Related,Transparent,Consonant
2,20,1,342,142,1,6,779,779,779,31,31,31,serfdom,serf,Low,Related,Transparent,Consonant
2,20,1,325,125,1,6,600,600,600,32,32,32,health,heal,Low,Related,Transparent,Consonant
1,20,1,66,66,1,6,541,541,541,33,33,33,cashier,cash,Low,Related,Transparent,Vowel
1,20,1,120,120,1,6,441,441,441,34,34,34,solidify,solid,Low,Related,Transparent,Vowel
1,20,1,91,91,1,6,722,722,722,35,35,35,fortify,fort,Low,Related,Transparent,Vowel
1,20,1,12,12,0,5,599.557,,432,36,36,36,profiteer,profit,Low,Related,Transparent,Vowel
1,20,1,28,28,1,6,612,612,612,37,37,37,directory,direct,Low,Related,Transparent,Vowel
1,20,1,159,159,1,6,434,434,434,38,38,38,armory,arm,Low,Related,Transparent,Vowel
1,20,1,24,24,1,6,599.557,1459,1459,39,39,39,acidify,acid,Low,Related,Transparent,Vowel
1,20,1,137,137,1,6,582,582,582,40,40,40,frontier,front,Low,Related,Transparent,Vowel
1,20,1,136,136,1,6,599.557,1045,1045,41,41,41,humidify,humid,Low,Related,Transparent,Vowel
2,20,1,233,33,1,6,506,506,506,42,42,42,classify,class,Low,Related,Transparent,Vowel
2,20,1,335,135,1,6,618,618,618,43,43,43,hotelier,hotel,Low,Related,Transparent,Vowel
2,20,1,349,149,1,6,599.557,1109,1109,44,44,44,marketeer,market,Low,Related,Transparent,Vowel
2,20,1,287,87,1,6,454,454,454,45,45,45,justify,just,Low,Related,Transparent,Vowel
2,20,1,369,169,1,6,538,538,538,46,46,46,courtier,court,Low,Related,Transparent,Vowel
2,20,1,375,175,1,6,699,699,699,47,47,47,nullify,null,Low,Related,Transparent,Vowel
2,20,1,383,183,1,6,478,478,478,48,48,48,racketeer,racket,Low,Related,Transparent,Vowel
2,20,1,354,154,1,6,647,647,647,49,49,49,musketeer,musket,Low,Related,Transparent,Vowel
2,20,1,328,128,1,6,504,504,504,50,50,50,clothier,cloth,Low,Related,Transparent,Vowel
1,20,1,64,64,1,6,724,724,724,51,51,51,witness,wit,High,Related,Opaque,Consonant
2,20,1,295,95,1,6,465,465,465,52,52,52,imply,imp,High,Related,Opaque,Consonant
1,20,1,41,41,1,6,767,767,767,53,53,53,listen,list,High,Related,Opaque,Vowel
1,20,1,19,19,1,6,521,521,521,54,54,54,pastor,past,High,Related,Opaque,Vowel
1,20,1,133,133,1,6,604,604,604,55,55,55,banish,ban,High,Related,Opaque,Vowel
1,20,1,200,200,1,6,599.557,1565,1565,56,56,56,heathen,heath,High,Related,Opaque,Vowel
1,20,1,65,65,1,6,860,860,860,57,57,57,mister,mist,High,Related,Opaque,Vowel
1,20,1,39,39,0,5,599.557,,1158,58,58,58,raptor,rapt,High,Related,Opaque,Vowel
2,20,1,230,30,1,6,521,521,521,59,59,59,flower,flow,High,Related,Opaque,Vowel
2,20,1,282,82,1,6,646,646,646,60,60,60,traitor,trait,High,Related,Opaque,Vowel
2,20,1,331,131,1,6,977,977,977,61,61,61,limber,limb,High,Related,Opaque,Vowel
2,20,1,215,15,1,6,741,741,741,62,62,62,hunger,hung,High,Related,Opaque,Vowel
2,20,1,316,116,0,5,599.557,,709,63,63,63,pollen,poll,High,Related,Opaque,Vowel
2,20,1,355,155,1,6,487,487,487,64,64,64,vanish,van,High,Related,Opaque,Vowel
1,20,1,101,101,1,6,486,486,486,65,65,65,helpless,help,High,Related,Transparent,Consonant
1,20,1,150,150,1,6,497,497,497,66,66,66,chiefly,chief,High,Related,Transparent,Consonant
1,20,1,115,115,1,6,545,545,545,67,67,67,strongly,strong,High,Related,Transparent,Consonant
1,20,1,62,62,1,6,547,547,547,68,68,68,deafness,deaf,High,Related,Transparent,Consonant
1,20,1,197,197,1,6,820,820,820,69,69,69,deadly,dead,High,Related,Transparent,Consonant
1,20,1,31,31,1,6,548,548,548,70,70,70,sickness,sick,High,Related,Transparent,Consonant
1,20,1,119,119,1,6,457,457,457,71,71,71,worthless,worth,High,Related,Transparent,Consonant
1,20,1,142,142,1,6,543,543,543,72,72,72,thankless,thank,High,Related,Transparent,Consonant
1,20,1,161,161,1,6,427,427,427,73,73,73,toothless,tooth,High,Related,Transparent,Consonant
2,20,1,361,161,1,6,776,776,776,74,74,74,weakness,weak,High,Related,Transparent,Consonant
2,20,1,276,76,1,6,404,404,404,75,75,75,greatly,great,High,Related,Transparent,Consonant
2,20,1,392,192,1,6,711,711,711,76,76,76,illness,ill,High,Related,Transparent,Consonant
2,20,1,201,1,1,6,554,554,554,77,77,77,calmness,calm,High,Related,Transparent,Consonant
2,20,1,267,67,1,6,562,562,562,78,78,78,deathlike,death,High,Related,Transparent,Consonant
2,20,1,395,195,1,6,728,728,728,79,79,79,waiflike,waif,High,Related,Transparent,Consonant
2,20,1,269,69,1,6,451,451,451,80,80,80,highly,high,High,Related,Transparent,Consonant
2,20,1,222,22,1,6,583,583,583,81,81,81,stainless,stain,High,Related,Transparent,Consonant
2,20,1,290,90,1,6,543,543,543,82,82,82,warlike,war,High,Related,Transparent,Consonant
1,20,1,78,78,1,6,695,695,695,83,83,83,tractor,tract,High,Related,Transparent,Vowel
1,20,1,18,18,1,6,785,785,785,84,84,84,sculptor,sculpt,High,Related,Transparent,Vowel
1,20,1,135,135,1,6,453,453,453,85,85,85,selfish,self,High,Related,Transparent,Vowel
1,20,1,127,127,1,6,476,476,476,86,86,86,freshen,fresh,High,Related,Transparent,Vowel
1,20,1,134,134,1,6,757,757,757,87,87,87,debtor,debt,High,Related,Transparent,Vowel
1,20,1,160,160,1,6,403,403,403,88,88,88,prayer,pray,High,Related,Transparent,Vowel
1,20,1,131,131,0,5,599.557,,660,89,89,89,professor,profess,High,Related,Transparent,Vowel
1,20,1,138,138,1,6,446,446,446,90,90,90,soften,soft,High,Related,Transparent,Vowel
1,20,1,26,26,1,6,499,499,499,91,91,91,fasten,fast,High,Related,Transparent,Vowel
2,20,1,384,184,1,6,662,662,662,92,92,92,drawer,draw,High,Related,Transparent,Vowel
2,20,1,211,11,1,6,621,621,621,93,93,93,greenish,green,High,Related,Transparent,Vowel
2,20,1,346,146,0,5,599.557,,812,94,94,94,bookish,book,High,Related,Transparent,Vowel
2,20,1,358,158,1,6,399,399,399,95,95,95,drunken,drunk,High,Related,Transparent,Vowel
2,20,1,240,40,1,6,500,500,500,96,96,96,foolish,fool,High,Related,Transparent,Vowel
2,20,1,238,38,1,6,491,491,491,97,97,97,freakish,freak,High,Related,Transparent,Vowel
2,20,1,253,53,1,6,639,639,639,98,98,98,flaxen,flax,High,Related,Transparent,Vowel
2,20,1,256,56,1,6,600,600,600,99,99,99,hunter,hunt,High,Related,Transparent,Vowel
2,20,1,371,171,1,6,434,434,434,100,100,100,sailor,sail,High,Related,Transparent,Vowel
2,20,1,293,93,1,6,480,480,480,1,101,101,kindling,bread,Low,Unrelated,Opaque,Consonant
2,20,1,379,179,1,6,492,492,492,2,102,102,dumpling,hear,Low,Unrelated,Opaque,Consonant
2,20,1,374,174,1,6,651,651,651,3,103,103,random,you,Low,Unrelated,Opaque,Consonant
1,20,1,72,72,1,6,551,551,551,4,104,104,breadth,kind,Low,Unrelated,Opaque,Consonant
1,20,1,117,117,1,6,657,657,657,5,105,105,hearth,dump,Low,Unrelated,Opaque,Consonant
1,20,1,118,118,1,6,521,521,521,6,106,106,youth,ran,Low,Unrelated,Opaque,Consonant
1,20,1,67,67,1,6,509,509,509,7,107,107,pillory,dear,Low,Unrelated,Opaque,Consonant
2,20,1,367,167,1,6,599.557,1050,1050,8,108,108,hickory,car,Low,Unrelated,Opaque,Vowel
2,20,1,277,77,1,6,516,516,516,9,109,109,auditory,rat,Low,Unrelated,Opaque,Vowel
2,20,1,203,3,1,6,442,442,442,10,110,110,testify,fact,Low,Unrelated,Opaque,Vowel
2,20,1,338,138,1,6,555,555,555,11,111,111,dearth,pill,Low,Unrelated,Opaque,Vowel
1,20,1,158,158,1,6,427,427,427,12,112,112,career,hick,Low,Unrelated,Opaque,Vowel
1,20,1,47,47,1,6,648,648,648,13,113,113,ratify,audit,Low,Unrelated,Opaque,Vowel
1,20,1,100,100,1,6,645,645,645,14,114,114,factory,test,Low,Unrelated,Opaque,Vowel
2,20,1,271,71,1,6,482,482,482,15,115,115,boredom,seed,Low,Unrelated,Transparent,Consonant
2,20,1,317,117,1,6,477,477,477,16,116,116,tenth,warm,Low,Unrelated,Transparent,Consonant
2,20,1,381,181,1,6,453,453,453,17,117,117,freedom,four,Low,Unrelated,Transparent,Consonant
2,20,1,279,79,1,6,477,477,477,18,118,118,kingdom,boy,Low,Unrelated,Transparent,Consonant
2,20,1,389,189,1,6,591,591,591,19,119,119,sapling,eleven,Low,Unrelated,Transparent,Consonant
2,20,1,239,39,1,6,531,531,531,20,120,120,earthling,six,Low,Unrelated,Transparent,Consonant
2,20,1,291,91,0,5,599.557,,519,21,121,121,growth,duck,Low,Unrelated,Transparent,Consonant
2,20,1,326,126,1,6,472,472,472,22,122,122,serfdom,star,Low,Unrelated,Transparent,Consonant
2,20,1,390,190,1,6,607,607,607,23,123,123,health,man,Low,Unrelated,Transparent,Consonant
1,20,1,37,37,1,6,662,662,662,24,124,124,seedling,bore,Low,Unrelated,Transparent,Consonant
1,20,1,165,165,1,6,660,660,660,25,125,125,warmth,ten,Low,Unrelated,Transparent,Consonant
1,20,1,80,80,1,6,599.557,1192,1192,26,126,126,fourth,free,Low,Unrelated,Transparent,Consonant
1,20,1,166,166,1,6,469,469,469,27,127,127,boyhood,king,Low,Unrelated,Transparent,Consonant
1,20,1,148,148,1,6,552,552,552,28,128,128,eleventh,sap,Low,Unrelated,Transparent,Consonant
1,20,1,153,153,1,6,498,498,498,29,129,129,sixth,earth,Low,Unrelated,Transparent,Consonant
1,20,1,155,155,1,6,618,618,618,30,130,130,duckling,grow,Low,Unrelated,Transparent,Consonant
1,20,1,85,85,1,6,642,642,642,31,131,131,stardom,serf,Low,Unrelated,Transparent,Consonant
1,20,1,94,94,0,5,599.557,,723,32,132,132,manhood,heal,Low,Unrelated,Transparent,Consonant
2,20,1,343,143,1,6,475,475,475,33,133,133,classify,cash,Low,Unrelated,Transparent,Vowel
