Subject,Trigger,Prime,List,Target,StemID,Correct_Response,Target.RESP,Target.ACC,Target.RT,Target.RT.trm.err
19,7,dearth,List2,dear,7,6,6,1,640,640
19,8,career,List1,car,8,6,6,1,775,775
19,9,ratify,List1,rat,9,6,6,1,665,665
19,10,factory,List1,fact,10,6,6,1,1128,1128
19,11,pillory,List1,pill,11,6,6,1,1007,1007
19,12,hickory,List2,hick,12,6,6,1,623,623
19,13,auditory,List2,audit,13,6,6,1,837,837
19,14,testify,List2,test,14,6,6,1,585,585
19,15,seedling,List1,seed,15,6,6,1,890,890
19,16,warmth,List1,warm,16,6,6,1,1525,NA
19,17,fourth,List1,four,17,6,6,1,925,925
19,18,boyhood,List1,boy,18,6,6,1,488,488
19,19,eleventh,List1,eleven,19,6,6,1,519,519
19,20,sixth,List1,six,20,6,6,1,672,672
19,21,duckling,List1,duck,21,6,6,1,592,592
19,22,stardom,List1,star,22,6,6,1,803,803
19,23,manhood,List1,man,23,6,6,1,672,672
19,24,boredom,List2,bore,24,6,6,1,808,808
19,25,tenth,List2,ten,25,6,6,1,543,543
19,26,freedom,List2,free,26,6,6,1,586,586
19,27,kingdom,List2,king,27,6,6,1,1324,NA
19,28,sapling,List2,sap,28,6,6,1,614,614
19,29,earthling,List2,earth,29,6,6,1,703,703
19,30,growth,List2,grow,30,6,6,1,649,649
19,31,serfdom,List2,serf,31,6,6,1,735,735
19,32,health,List2,heal,32,6,6,1,885,885
19,33,cashier,List1,cash,33,6,6,1,730,730
19,34,solidify,List1,solid,34,6,6,1,856,856
19,35,fortify,List1,fort,35,6,6,1,767,767
19,36,profiteer,List1,profit,36,6,6,1,1239,NA
19,37,directory,List1,direct,37,6,6,1,846,846
19,38,armory,List1,arm,38,6,6,1,600,600
19,39,acidify,List1,acid,39,6,6,1,1065,1065
19,40,frontier,List1,front,40,6,6,1,600,600
19,41,humidify,List1,humid,41,6,6,1,1324,NA
19,42,classify,List2,class,42,6,6,1,784,784
19,43,hotelier,List2,hotel,43,6,6,1,912,912
19,44,marketeer,List2,market,44,6,6,1,603,603
19,45,justify,List2,just,45,6,6,1,634,634
19,46,courtier,List2,court,46,6,6,1,565,565
19,47,nullify,List2,null,47,6,6,1,638,638
19,48,racketeer,List2,racket,48,6,6,1,742,742
19,49,musketeer,List2,musket,49,6,6,1,639,639
19,50,clothier,List2,cloth,50,6,6,1,1185,1185
19,51,witness,List1,wit,51,6,6,1,926,926
19,52,imply,List2,imp,52,6,5,0,711,NA
19,53,listen,List1,list,53,6,6,1,750,750
19,54,pastor,List1,past,54,6,6,1,618,618
19,55,banish,List1,ban,55,6,6,1,1015,1015
19,56,heathen,List1,heath,56,6,6,1,482,482
19,57,mister,List1,mist,57,6,6,1,729,729
19,58,raptor,List1,rapt,58,6,5,0,788,NA
19,59,flower,List2,flow,59,6,6,1,641,641
19,60,traitor,List2,trait,60,6,6,1,636,636
19,61,limber,List2,limb,61,6,5,0,901,NA
19,62,hunger,List2,hung,62,6,5,0,644,NA
19,63,pollen,List2,poll,63,6,5,0,1043,NA
19,64,vanish,List2,van,64,6,6,1,572,572
19,65,helpless,List1,help,65,6,6,1,732,732
19,66,chiefly,List1,chief,66,6,6,1,914,914
19,67,strongly,List1,strong,67,6,6,1,620,620
19,68,deafness,List1,deaf,68,6,6,1,847,847
19,69,deadly,List1,dead,69,6,6,1,810,810
19,70,sickness,List1,sick,70,6,6,1,769,769
19,71,worthless,List1,worth,71,6,6,1,539,539
19,72,thankless,List1,thank,72,6,6,1,529,529
19,73,toothless,List1,tooth,73,6,6,1,524,524
19,74,weakness,List2,weak,74,6,6,1,634,634
19,75,greatly,List2,great,75,6,6,1,674,674
19,76,illness,List2,ill,76,6,6,1,562,562
19,77,calmness,List2,calm,77,6,6,1,572,572
19,78,deathlike,List2,death,78,6,6,1,461,461
19,79,waiflike,List2,waif,79,6,6,1,957,957
19,80,highly,List2,high,80,6,6,1,598,598
19,81,stainless,List2,stain,81,6,6,1,834,834
19,82,warlike,List2,war,82,6,6,1,494,494
19,83,tractor,List1,tract,83,6,6,1,998,998
19,84,sculptor,List1,sculpt,84,6,6,1,770,770
19,85,selfish,List1,self,85,6,6,1,1017,1017
19,86,freshen,List1,fresh,86,6,6,1,673,673
19,87,debtor,List1,debt,87,6,6,1,648,648
19,88,prayer,List1,pray,88,6,6,1,981,981
19,89,professor,List1,profess,89,6,,0,,NA
19,90,soften,List1,soft,90,6,6,1,851,851
19,91,fasten,List1,fast,91,6,6,1,887,887
19,92,drawer,List2,draw,92,6,6,1,971,971
19,93,greenish,List2,green,93,6,6,1,637,637
19,94,bookish,List2,book,94,6,6,1,674,674
19,95,drunken,List2,drunk,95,6,6,1,639,639
19,96,foolish,List2,fool,96,6,6,1,633,633
19,97,freakish,List2,freak,97,6,6,1,611,611
19,98,flaxen,List2,flax,98,6,6,1,893,893
19,99,hunter,List2,hunt,99,6,6,1,483,483
19,100,sailor,List2,sail,100,6,6,1,1060,1060
19,101,kindling,List2,bread,1,6,6,1,601,601
19,102,dumpling,List2,hear,2,6,6,1,709,709
19,103,random,List2,you,3,6,6,1,550,550
19,104,breadth,List1,kind,4,6,6,1,563,563
19,105,hearth,List1,dump,5,6,6,1,855,855
19,106,youth,List1,ran,6,6,6,1,691,691
19,107,pillory,List1,dear,7,6,6,1,761,761
19,108,hickory,List2,car,8,6,6,1,529,529
19,109,auditory,List2,rat,9,6,6,1,805,805
19,110,testify,List2,fact,10,6,6,1,713,713
19,111,dearth,List2,pill,11,6,6,1,607,607
19,112,career,List1,hick,12,6,6,1,659,659
19,113,ratify,List1,audit,13,6,6,1,1714,NA
19,114,factory,List1,test,14,6,6,1,570,570
19,115,boredom,List2,seed,15,6,6,1,833,833
19,116,tenth,List2,warm,16,6,6,1,617,617
19,117,freedom,List2,four,17,6,6,1,647,647
19,118,kingdom,List2,boy,18,6,6,1,567,567
19,119,sapling,List2,eleven,19,6,6,1,831,831
19,120,earthling,List2,six,20,6,6,1,740,740
19,121,growth,List2,duck,21,6,6,1,833,833
19,122,serfdom,List2,star,22,6,6,1,717,717
19,123,health,List2,man,23,6,6,1,581,581
19,124,seedling,List1,bore,24,6,6,1,755,755
19,125,warmth,List1,ten,25,6,6,1,821,821
19,126,fourth,List1,free,26,6,6,1,548,548
19,127,boyhood,List1,king,27,6,6,1,764,764
19,128,eleventh,List1,sap,28,6,6,1,865,865
19,129,sixth,List1,earth,29,6,6,1,673,673
19,130,duckling,List1,grow,30,6,6,1,635,635
19,131,stardom,List1,serf,31,6,5,0,674,NA
19,132,manhood,List1,heal,32,6,6,1,578,578
19,133,classify,List2,cash,33,6,6,1,673,673
19,134,hotelier,List2,solid,34,6,6,1,895,895
19,135,marketeer,List2,fort,35,6,6,1,626,626
19,136,justify,List2,profit,36,6,5,0,662,NA
19,137,courtier,List2,direct,37,6,6,1,1256,NA
19,138,nullify,List2,arm,38,6,6,1,588,588
19,139,racketeer,List2,acid,39,6,6,1,636,636
19,140,musketeer,List2,front,40,6,6,1,582,582
19,141,clothier,List2,humid,41,6,6,1,662,662
19,142,cashier,List1,class,42,6,6,1,886,886
19,143,solidify,List1,hotel,43,6,6,1,936,936
19,144,fortify,List1,market,44,6,6,1,584,584
19,145,profiteer,List1,just,45,6,6,1,861,861
19,146,directory,List1,court,46,6,6,1,649,649
19,147,armory,List1,null,47,6,5,0,1082,NA
19,148,acidify,List1,racket,48,6,6,1,792,792
19,149,frontier,List1,musket,49,6,5,0,601,NA
19,150,humidify,List1,cloth,50,6,6,1,570,570
19,151,imply,List2,wit,51,6,6,1,663,663
19,152,witness,List1,imp,52,6,5,0,1303,NA
19,153,flower,List2,list,53,6,6,1,758,758
19,154,traitor,List2,past,54,6,6,1,546,546
19,155,limber,List2,ban,55,6,6,1,599,599
19,156,hunger,List2,heath,56,6,6,1,604,604
19,157,pollen,List2,mist,57,6,6,1,663,663
19,158,vanish,List2,rapt,58,6,6,1,800,800
19,159,listen,List1,flow,59,6,6,1,544,544
19,160,pastor,List1,trait,60,6,6,1,616,616
19,161,banish,List1,limb,61,6,6,1,774,774
19,162,heathen,List1,hung,62,6,5,0,761,NA
19,163,mister,List1,poll,63,6,5,0,855,NA
19,164,raptor,List1,van,64,6,6,1,655,655
19,165,weakness,List2,help,65,6,6,1,852,852
19,166,greatly,List2,chief,66,6,6,1,639,639
19,167,illness,List2,strong,67,6,6,1,779,779
19,168,calmness,List2,deaf,68,6,6,1,688,688
19,169,deathlike,List2,dead,69,6,6,1,1034,1034
19,170,waiflike,List2,sick,70,6,6,1,781,781
19,171,highly,List2,worth,71,6,6,1,653,653
19,172,stainless,List2,thank,72,6,6,1,600,600
19,173,warlike,List2,tooth,73,6,6,1,470,470
19,174,helpless,List1,weak,74,6,6,1,981,981
19,175,chiefly,List1,great,75,6,6,1,613,613
19,176,strongly,List1,ill,76,6,6,1,636,636
19,177,deafness,List1,calm,77,6,6,1,1079,1079
19,178,deadly,List1,death,78,6,6,1,586,586
19,179,sickness,List1,waif,79,6,6,1,926,926
19,180,worthless,List1,high,80,6,6,1,782,782
19,181,thankless,List1,stain,81,6,6,1,1307,NA
19,182,toothless,List1,war,82,6,6,1,553,553
19,183,drawer,List2,tract,83,6,6,1,675,675
19,184,greenish,List2,sculpt,84,6,5,0,700,NA
19,185,bookish,List2,self,85,6,6,1,484,484
19,186,drunken,List2,fresh,86,6,6,1,533,533
19,187,foolish,List2,debt,87,6,5,0,741,NA
19,188,freakish,List2,pray,88,6,6,1,587,587
19,189,flaxen,List2,profess,89,6,5,0,797,NA
19,190,hunter,List2,soft,90,6,6,1,498,498
19,191,sailor,List2,fast,91,6,6,1,588,588
19,192,tractor,List1,draw,92,6,6,1,660,660
19,193,sculptor,List1,green,93,6,6,1,1328,NA
19,194,selfish,List1,book,94,6,6,1,541,541
19,195,freshen,List1,drunk,95,6,6,1,685,685
19,196,debtor,List1,fool,96,6,6,1,523,523
19,197,prayer,List1,freak,97,6,6,1,625,625
19,198,professor,List1,flax,98,6,5,0,988,NA
19,199,soften,List1,hunt,99,6,6,1,569,569
19,200,fasten,List1,sail,100,6,6,1,574,574
19,245,droning,List1,dron,121,5,5,1,1188,1188
19,245,forcing,List1,forc,127,5,5,1,741,741
19,245,emulatory,List1,emulat,123,5,5,1,726,726
19,245,hortatory,List1,hortat,130,5,5,1,710,710
19,245,comelier,List1,comel,111,5,5,1,983,983
19,245,conditory,List1,condit,114,5,6,0,784,NA
19,245,stratify,List1,strat,139,5,6,0,1873,NA
19,245,terrify,List1,terr,140,5,5,1,867,867
19,245,garaging,List1,garag,142,5,5,1,988,988
19,245,candify,List1,cand,106,5,5,1,820,820
19,245,impeding,List1,imped,147,5,5,1,989,989
19,245,certify,List1,cert,108,5,5,1,1124,1124
19,245,peskier,List1,pesk,135,5,5,1,1213,NA
19,245,hiking,List1,hik,146,5,5,1,765,765
19,245,nippier,List1,nipp,133,5,5,1,646,646
19,245,gouging,List1,goug,144,5,5,1,1264,NA
19,245,dandify,List1,dand,117,5,6,0,688,NA
19,245,ropier,List1,rop,138,5,5,1,1169,1169
19,245,felicify,List1,felic,125,5,5,1,1138,1138
19,245,nuttier,List1,nutt,134,5,6,0,723,NA
19,245,emulsify,List1,emuls,124,5,5,1,611,611
19,245,blaming,List1,blam,105,5,5,1,772,772
19,245,territory,List1,territ,141,5,5,1,828,828
19,245,purifier,List1,purif,137,5,5,1,669,669
19,245,forging,List1,forg,128,5,5,1,633,633
19,245,grating,List1,grat,145,5,5,1,689,689
19,245,parading,List1,parad,150,5,5,1,765,765
19,245,apprising,List1,appris,103,5,5,1,1678,NA
19,245,dinkier,List1,dink,119,5,6,0,446,NA
19,245,merging,List1,merg,149,5,6,0,727,NA
19,245,crating,List1,crat,115,5,5,1,824,824
19,245,amusing,List1,amus,102,5,5,1,631,631
19,245,lopping,List1,lopp,148,5,5,1,759,759
19,245,flimsier,List1,flims,126,5,5,1,1172,1172
19,245,fumify,List1,fum,129,5,6,0,1175,NA
19,245,competing,List1,compet,113,5,5,1,664,664
19,245,comparing,List1,compar,112,5,5,1,657,657
19,245,clumsier,List1,clums,110,5,5,1,970,970
19,245,capturing,List1,captur,107,5,5,1,610,610
19,245,clarify,List1,clar,109,5,5,1,787,787
19,245,monitory,List1,monit,132,5,5,1,611,611
19,245,lonelier,List1,lonel,131,5,5,1,644,644
19,245,punitory,List1,punit,136,5,5,1,716,716
19,245,arising,List1,aris,104,5,5,1,524,524
19,245,emptier,List1,empt,122,5,5,1,589,589
19,245,culpatory,List1,culpat,116,5,5,1,645,645
19,245,amplifier,List1,amplif,101,5,5,1,831,831
19,245,gliding,List1,glid,143,5,5,1,928,928
19,245,dilatory,List1,dilat,118,5,5,1,746,746
19,245,adulatory,List2,adulat,105,5,5,1,753,753
19,245,curatory,List2,curat,108,5,5,1,731,731
19,245,rectory,List2,rect,128,5,5,1,1268,NA
19,245,sibling,List2,sib,146,5,5,1,1197,1197
19,245,chevalier,List2,cheval,103,5,5,1,653,653
19,245,wisdom,List2,wis,147,5,5,1,919,919
19,245,carnify,List2,carn,150,5,5,1,654,654
19,245,senatory,List2,senat,131,5,5,1,561,561
19,245,olfactory,List2,olfact,110,5,5,1,1155,1155
19,245,modify,List2,mod,139,5,6,0,1131,NA
19,245,diabolify,List2,diabol,137,5,5,1,771,771
19,245,calorify,List2,calor,135,5,5,1,516,516
19,245,chandelier,List2,chandel,104,5,5,1,844,844
19,245,monitory,List2,monit,126,5,5,1,637,637
19,245,prettify,List2,prett,140,5,5,1,785,785
19,245,domineer,List2,domin,112,5,5,1,1945,NA
19,245,calcify,List2,calc,134,5,5,1,594,594
19,245,reindeer,List2,reind,121,5,5,1,675,675
19,245,stratify,List2,strat,141,5,5,1,644,644
19,245,mutineer,List2,mutin,113,5,6,0,845,NA
19,245,carbineer,List2,carbin,122,5,5,1,861,861
19,245,terrify,List2,terr,142,5,5,1,966,966
19,245,dormitory,List2,dormit,109,5,5,1,631,631
19,245,refectory,List2,refect,129,5,6,0,799,NA
19,245,brigadier,List2,brigad,102,5,5,1,616,616
19,245,celestify,List2,celest,114,5,5,1,1409,NA
19,245,purgatory,List2,purgat,127,5,5,1,601,601
19,245,sensify,List2,sens,119,5,5,1,842,842
19,245,territory,List2,territ,111,5,5,1,801,801
19,245,revisory,List2,revis,130,5,5,1,570,570
19,245,dandify,List2,dand,117,5,5,1,699,699
19,245,excretory,List2,excret,124,5,5,1,893,893
19,245,amatory,List2,amat,106,5,5,1,581,581
19,245,offertory,List2,offert,148,5,5,1,590,590
19,245,darling,List2,dar,145,5,6,0,552,NA
19,245,capacify,List2,capac,136,5,5,1,695,695
19,245,donatory,List2,donat,123,5,5,1,696,696
19,245,corporify,List2,corpor,115,5,5,1,680,680
19,245,veneer,List2,ven,120,5,6,0,537,NA
19,245,daintify,List2,daint,116,5,5,1,755,755
19,245,crematory,List2,cremat,149,5,5,1,749,749
19,245,arbory,List2,arb,107,5,5,1,574,574
19,245,signatory,List2,signat,132,5,5,1,573,573
19,245,gustatory,List2,gustat,125,5,5,1,686,686
19,245,alkalify,List2,alkal,133,5,5,1,742,742
19,245,damnatory,List2,damnat,143,5,5,1,1064,1064
19,245,cavalier,List2,caval,101,5,5,1,682,682
19,245,horrify,List2,horr,138,5,5,1,642,642
19,245,fructify,List2,fruct,118,5,5,1,708,708
19,245,piscatory,List2,piscat,144,5,5,1,605,605
19,245,dizzier,List1,dizz,120,5,5,1,890,890
19,246,haziness,List1,hazi,180,5,5,1,637,637
19,246,devisor,List1,devis,188,5,5,1,1054,1054
19,246,rally,List1,ral,171,5,5,1,614,614
19,246,variably,List1,variab,176,5,5,1,616,616
19,246,volubly,List1,volub,199,5,5,1,825,825
19,246,author,List1,auth,184,5,5,1,714,714
19,246,writhen,List1,writh,160,5,5,1,733,733
19,246,blemish,List1,blem,161,5,5,1,830,830
19,246,happen,List1,happ,156,5,5,1,695,695
19,246,colly,List1,col,166,5,5,1,1067,1067
19,246,cursor,List1,curs,187,5,5,1,1514,NA
19,246,paritor,List1,parit,192,5,5,1,1162,1162
19,246,worsen,List1,wors,159,5,5,1,603,603
19,246,dishevely,List1,disheve,167,5,5,1,1101,1101
19,246,censor,List1,cens,186,5,5,1,733,733
19,246,alluminor,List1,allumin,183,5,5,1,694,694
19,246,baroness,List1,baro,177,5,5,1,550,550
19,246,terribly,List1,terrib,197,5,5,1,567,567
19,246,kitchen,List1,kitch,157,5,5,1,689,689
19,246,aviator,List1,aviat,185,5,5,1,610,610
19,246,tremor,List1,trem,195,5,5,1,659,659
19,246,wiggly,List1,wigg,200,5,5,1,595,595
19,246,vector,List1,vect,196,5,5,1,787,787
19,246,furbish,List1,furb,162,5,6,0,1013,NA
19,246,bimonthly,List1,bimonth,165,5,6,0,790,NA
19,246,skirmish,List1,skirm,163,5,5,1,911,911
19,246,advisor,List1,advis,182,5,5,1,777,777
19,246,fifteen,List1,fifte,154,5,5,1,673,673
19,246,gotten,List1,gott,155,5,5,1,634,634
19,246,redactor,List1,redact,194,5,5,1,771,771
19,246,guinness,List1,guin,179,5,5,1,820,820
19,246,treacly,List1,treac,174,5,5,1,876,876
19,246,tolerably,List1,tolerab,198,5,5,1,605,605
19,246,emperor,List1,emper,189,5,5,1,589,589
19,246,glibly,List1,glib,169,5,5,1,741,741
19,246,brazen,List1,braz,152,5,5,1,661,661
19,246,trembly,List1,tremb,175,5,5,1,686,686
19,246,angrily,List1,angri,164,5,6,0,734,NA
19,246,literator,List1,literat,191,5,5,1,798,798
19,246,suitably,List1,suitab,173,5,5,1,775,775
19,246,deaconess,List1,deaco,178,5,6,0,769,NA
19,246,recaptor,List1,recapt,193,5,5,1,1459,NA
19,246,humbly,List1,humb,170,5,5,1,651,651
19,246,accusor,List1,accus,181,5,5,1,531,531
19,246,guarantor,List1,guarant,190,5,5,1,621,621
19,246,equably,List1,equab,168,5,5,1,886,886
19,246,broken,List1,brok,153,5,5,1,759,759
19,246,barmen,List1,barm,151,5,5,1,777,777
19,246,eternish,List2,etern,151,5,5,1,713,713
19,246,varnish,List2,varn,160,5,6,0,744,NA
19,246,flemish,List2,flem,158,5,,0,,NA
19,246,skirmish,List2,skirm,159,5,5,1,739,739
19,246,broiden,List2,broid,167,5,5,1,718,718
19,246,aviator,List2,aviat,162,5,5,1,630,630
19,246,curator,List2,curat,195,5,5,1,759,759
19,246,spoken,List2,spok,170,5,5,1,632,632
19,246,aspirator,List2,aspirat,161,5,5,1,656,656
19,246,thunder,List2,thund,176,5,5,1,840,840
19,246,clyster,List2,clyst,184,5,5,1,921,921
19,246,purply,List2,purp,189,5,5,1,714,714
19,246,hamper,List2,hamp,180,5,6,0,954,NA
19,246,bachelor,List2,bachel,163,5,5,1,850,850
19,246,tamper,List2,tamp,175,5,5,1,812,812
19,246,condor,List2,cond,194,5,5,1,852,852
19,246,belly,List2,bel,187,5,5,1,630,630
19,246,jasper,List2,jasp,181,5,5,1,886,886
19,246,harbor,List2,harb,196,5,6,0,703,NA
19,246,brackish,List2,brack,192,5,6,0,968,NA
19,246,snakish,List2,snak,193,5,5,1,696,696
19,246,women,List2,wom,199,5,5,1,784,784
19,246,dander,List2,dand,182,5,5,1,602,602
19,246,mirror,List2,mirr,197,5,5,1,731,731
19,246,burden,List2,burd,168,5,6,0,1108,NA
19,246,simply,List2,simp,153,5,5,1,608,608
19,246,smoulder,List2,smould,173,5,5,1,649,649
19,246,brinish,List2,brin,157,5,5,1,745,745
19,246,trouser,List2,trous,172,5,5,1,521,521
19,246,grizzly,List2,grizz,155,5,5,1,522,522
19,246,birth,List2,bir,186,5,5,1,619,619
19,246,lichen,List2,lich,198,5,5,1,691,691
19,246,realtor,List2,realt,166,5,5,1,1022,1022
19,246,sprightly,List2,spright,156,5,5,1,823,823
19,246,pamper,List2,pamp,178,5,5,1,568,568
19,246,guinness,List2,guin,152,5,5,1,610,610
19,246,spindly,List2,spind,190,5,5,1,747,747
19,246,brambly,List2,bramb,154,5,5,1,611,611
19,246,stamen,List2,stam,171,5,5,1,589,589
19,246,semester,List2,semest,179,5,5,1,639,639
19,246,comply,List2,comp,188,5,5,1,695,695
19,246,corridor,List2,corrid,164,5,5,1,720,720
19,246,sprawly,List2,spraw,191,5,6,0,649,NA
19,246,tinder,List2,tind,200,5,5,1,729,729
19,246,cluster,List2,clust,183,5,6,0,1083,NA
19,246,creator,List2,creat,165,5,5,1,715,715
19,246,monger,List2,mong,177,5,5,1,675,675
19,246,betroth,List2,betro,185,5,5,1,1060,1060
19,246,spinster,List2,spinst,174,5,5,1,732,732
19,246,spearmen,List2,spearm,169,5,5,1,798,798
19,246,spindly,List1,spind,172,5,5,1,683,683
19,246,stolen,List1,stol,158,5,5,1,523,523
20,1,breadth,List1,bread,1,6,6,1,521,521
20,2,hearth,List1,hear,2,6,6,1,625,625
20,3,youth,List1,you,3,6,6,1,593,593
20,4,kindling,List2,kind,4,6,6,1,408,408
20,5,dumpling,List2,dump,5,6,6,1,408,408
20,6,random,List2,ran,6,6,6,1,470,470
20,7,dearth,List2,dear,7,6,6,1,546,546
20,8,career,List1,car,8,6,6,1,687,687
20,9,ratify,List1,rat,9,6,6,1,636,636
20,10,factory,List1,fact,10,6,6,1,578,578
20,11,pillory,List1,pill,11,6,6,1,494,494
20,12,hickory,List2,hick,12,6,6,1,511,511
20,13,auditory,List2,audit,13,6,6,1,596,596
20,14,testify,List2,test,14,6,6,1,537,537
20,15,seedling,List1,seed,15,6,6,1,561,561
20,16,warmth,List1,warm,16,6,6,1,563,563
20,17,fourth,List1,four,17,6,6,1,505,505
20,18,boyhood,List1,boy,18,6,6,1,593,593
20,19,eleventh,List1,eleven,19,6,6,1,530,530
20,20,sixth,List1,six,20,6,6,1,446,446
20,21,duckling,List1,duck,21,6,6,1,656,656
20,22,stardom,List1,star,22,6,6,1,628,628
20,23,manhood,List1,man,23,6,6,1,497,497
20,24,boredom,List2,bore,24,6,6,1,564,564
20,25,tenth,List2,ten,25,6,6,1,402,402
20,26,freedom,List2,free,26,6,6,1,462,462
20,27,kingdom,List2,king,27,6,6,1,625,625
20,28,sapling,List2,sap,28,6,6,1,552,552
20,29,earthling,List2,earth,29,6,6,1,516,516
20,30,growth,List2,grow,30,6,6,1,502,502
20,31,serfdom,List2,serf,31,6,6,1,779,779
20,32,health,List2,heal,32,6,6,1,600,600
20,33,cashier,List1,cash,33,6,6,1,541,541
20,34,solidify,List1,solid,34,6,6,1,441,441
20,35,fortify,List1,fort,35,6,6,1,722,722
20,36,profiteer,List1,profit,36,6,5,0,432,NA
20,37,directory,List1,direct,37,6,6,1,612,612
20,38,armory,List1,arm,38,6,6,1,434,434
20,39,acidify,List1,acid,39,6,6,1,1459,NA
20,40,frontier,List1,front,40,6,6,1,582,582
20,41,humidify,List1,humid,41,6,6,1,1045,1045
20,42,classify,List2,class,42,6,6,1,506,506
20,43,hotelier,List2,hotel,43,6,6,1,618,618
20,44,marketeer,List2,market,44,6,6,1,1109,1109
20,45,justify,List2,just,45,6,6,1,454,454
20,46,courtier,List2,court,46,6,6,1,538,538
20,47,nullify,List2,null,47,6,6,1,699,699
20,48,racketeer,List2,racket,48,6,6,1,478,478
20,49,musketeer,List2,musket,49,6,6,1,647,647
20,50,clothier,List2,cloth,50,6,6,1,504,504
20,51,witness,List1,wit,51,6,6,1,724,724
20,52,imply,List2,imp,52,6,6,1,465,465
20,53,listen,List1,list,53,6,6,1,767,767
20,54,pastor,List1,past,54,6,6,1,521,521
20,55,banish,List1,ban,55,6,6,1,604,604
20,56,heathen,List1,heath,56,6,6,1,1565,NA
20,57,mister,List1,mist,57,6,6,1,860,860
20,58,raptor,List1,rapt,58,6,5,0,1158,NA
20,59,flower,List2,flow,59,6,6,1,521,521
20,60,traitor,List2,trait,60,6,6,1,646,646
20,61,limber,List2,limb,61,6,6,1,977,977
20,62,hunger,List2,hung,62,6,6,1,741,741
20,63,pollen,List2,poll,63,6,5,0,709,NA
20,64,vanish,List2,van,64,6,6,1,487,487
20,65,helpless,List1,help,65,6,6,1,486,486
20,66,chiefly,List1,chief,66,6,6,1,497,497
20,67,strongly,List1,strong,67,6,6,1,545,545
20,68,deafness,List1,deaf,68,6,6,1,547,547
20,69,deadly,List1,dead,69,6,6,1,820,820
20,70,sickness,List1,sick,70,6,6,1,548,548
20,71,worthless,List1,worth,71,6,6,1,457,457
20,72,thankless,List1,thank,72,6,6,1,543,543
20,73,toothless,List1,tooth,73,6,6,1,427,427
20,74,weakness,List2,weak,74,6,6,1,776,776
20,75,greatly,List2,great,75,6,6,1,404,404
20,76,illness,List2,ill,76,6,6,1,711,711
20,77,calmness,List2,calm,77,6,6,1,554,554
20,78,deathlike,List2,death,78,6,6,1,562,562
20,79,waiflike,List2,waif,79,6,6,1,728,728
20,80,highly,List2,high,80,6,6,1,451,451
20,81,stainless,List2,stain,81,6,6,1,583,583
20,82,warlike,List2,war,82,6,6,1,543,543
20,83,tractor,List1,tract,83,6,6,1,695,695
20,84,sculptor,List1,sculpt,84,6,6,1,785,785
20,85,selfish,List1,self,85,6,6,1,453,453
20,86,freshen,List1,fresh,86,6,6,1,476,476
20,87,debtor,List1,debt,87,6,6,1,757,757
20,88,prayer,List1,pray,88,6,6,1,403,403
20,89,professor,List1,profess,89,6,5,0,660,NA
20,90,soften,List1,soft,90,6,6,1,446,446
20,91,fasten,List1,fast,91,6,6,1,499,499
20,92,drawer,List2,draw,92,6,6,1,662,662
20,93,greenish,List2,green,93,6,6,1,621,621
20,94,bookish,List2,book,94,6,5,0,812,NA
20,95,drunken,List2,drunk,95,6,6,1,399,399
20,96,foolish,List2,fool,96,6,6,1,500,500
20,97,freakish,List2,freak,97,6,6,1,491,491
20,98,flaxen,List2,flax,98,6,6,1,639,639
20,99,hunter,List2,hunt,99,6,6,1,600,600
20,100,sailor,List2,sail,100,6,6,1,434,434
20,101,kindling,List2,bread,1,6,6,1,480,480
20,102,dumpling,List2,hear,2,6,6,1,492,492
20,103,random,List2,you,3,6,6,1,651,651
20,104,breadth,List1,kind,4,6,6,1,551,551
20,105,hearth,List1,dump,5,6,6,1,657,657
20,106,youth,List1,ran,6,6,6,1,521,521
20,107,pillory,List1,dear,7,6,6,1,509,509
20,108,hickory,List2,car,8,6,6,1,1050,1050
20,109,auditory,List2,rat,9,6,6,1,516,516
20,110,testify,List2,fact,10,6,6,1,442,442
20,111,dearth,List2,pill,11,6,6,1,555,555
20,112,career,List1,hick,12,6,6,1,427,427
20,113,ratify,List1,audit,13,6,6,1,648,648
20,114,factory,List1,test,14,6,6,1,645,645
20,115,boredom,List2,seed,15,6,6,1,482,482
20,116,tenth,List2,warm,16,6,6,1,477,477
20,117,freedom,List2,four,17,6,6,1,453,453
20,118,kingdom,List2,boy,18,6,6,1,477,477
20,119,sapling,List2,eleven,19,6,6,1,591,591
20,120,earthling,List2,six,20,6,6,1,531,531
20,121,growth,List2,duck,21,6,5,0,519,NA
20,122,serfdom,List2,star,22,6,6,1,472,472
20,123,health,List2,man,23,6,6,1,607,607
20,124,seedling,List1,bore,24,6,6,1,662,662
20,125,warmth,List1,ten,25,6,6,1,660,660
20,126,fourth,List1,free,26,6,6,1,1192,1192
20,127,boyhood,List1,king,27,6,6,1,469,469
20,128,eleventh,List1,sap,28,6,6,1,552,552
20,129,sixth,List1,earth,29,6,6,1,498,498
20,130,duckling,List1,grow,30,6,6,1,618,618
20,131,stardom,List1,serf,31,6,6,1,642,642
20,132,manhood,List1,heal,32,6,5,0,723,NA
20,133,classify,List2,cash,33,6,6,1,475,475
20,134,hotelier,List2,solid,34,6,6,1,585,585
20,135,marketeer,List2,fort,35,6,6,1,577,577
20,136,justify,List2,profit,36,6,6,1,589,589
20,137,courtier,List2,direct,37,6,6,1,531,531
